28.175000,98.187500,0.098199
28.275000,99.281250,0.098199
28.400000,101.062500,0.098199
28.525000,101.328125,0.098199
28.725000,102.562500,0.098199
28.925000,104.500000,0.098199
29.100000,105.234375,0.098199
29.200000,106.484375,0.098199
21.800000,129.000000,0.098199
28.200000,97.296875,0.239935
28.375000,98.640625,0.239935
28.500000,99.984375,0.239935
28.650000,100.843750,0.239935
28.800000,102.171875,0.239935
28.950000,103.859375,0.239935
29.125000,104.156250,0.239935
22.025000,129.437500,0.239935
28.250000,97.578125,0.395495
28.425000,98.625000,0.395495
28.625000,99.953125,0.395495
28.825000,100.437500,0.395495
28.975000,101.703125,0.395495
29.100000,103.312500,0.395495
29.250000,104.078125,0.395495
29.500000,105.734375,0.395495
22.075000,128.125000,0.395495
28.600000,97.437500,0.534813
28.775000,99.437500,0.534813
28.900000,99.750000,0.534813
29.025000,101.437500,0.534813
29.125000,102.500000,0.534813
29.325000,103.796875,0.534813
29.650000,105.968750,0.534813
23.000000,126.750000,0.534813
21.850000,129.687500,0.534813
28.550000,97.593750,0.690485
28.775000,98.937500,0.690485
28.925000,99.687500,0.690485
29.025000,101.375000,0.690485
29.125000,102.203125,0.690485
29.300000,103.218750,0.690485
29.525000,104.171875,0.690485
22.000000,129.468750,0.690485
28.725000,97.187500,0.835562
28.925000,98.593750,0.835562
29.000000,100.125000,0.835562
29.100000,101.234375,0.835562
29.300000,102.281250,0.835562
29.500000,103.437500,0.835562
29.650000,104.468750,0.835562
29.350000,106.328125,0.835562
21.925000,128.625000,0.835562
28.900000,97.500000,0.984926
28.975000,99.046875,0.984926
29.050000,100.031250,0.984926
29.200000,101.093750,0.984926
29.400000,102.453125,0.984926
29.575000,103.953125,0.984926
29.825000,106.140625,0.984926
21.875000,129.953125,0.984926
28.700000,97.281250,1.124602
28.975000,97.703125,1.124602
29.050000,99.468750,1.124602
29.125000,100.515625,1.124602
29.275000,102.015625,1.124602
29.475000,103.390625,1.124602
29.625000,104.140625,1.124602
22.075000,129.218750,1.124602
28.925000,97.937500,1.275433
29.025000,98.921875,1.275433
29.100000,100.656250,1.275433
29.250000,101.515625,1.275433
29.400000,102.375000,1.275433
29.550000,103.437500,1.275433
21.825000,130.312500,1.275433
28.700000,97.093750,1.420606
28.975000,98.265625,1.420606
29.050000,99.562500,1.420606
29.125000,100.484375,1.420606
29.275000,101.890625,1.420606
29.450000,103.250000,1.420606
29.650000,103.968750,1.420606
22.075000,129.343750,1.420606
28.875000,97.687500,1.575715
28.975000,99.156250,1.575715
29.050000,100.093750,1.575715
29.200000,101.406250,1.575715
29.400000,102.140625,1.575715
29.550000,103.375000,1.575715
29.725000,105.703125,1.575715
21.875000,129.968750,1.575715
28.650000,97.125000,1.718765
28.925000,98.578125,1.718765
29.025000,99.531250,1.718765
29.100000,100.562500,1.718765
29.250000,101.593750,1.718765
29.375000,103.375000,1.718765
29.525000,103.906250,1.718765
29.750000,105.468750,1.718765
22.100000,129.375000,1.718765
28.650000,97.593750,1.872143
28.850000,98.546875,1.872143
28.975000,99.546875,1.872143
29.050000,101.375000,1.872143
29.175000,101.921875,1.872143
29.325000,103.562500,1.872143
29.450000,104.734375,1.872143
22.050000,129.703125,1.872143
28.600000,98.140625,2.010983
28.700000,99.515625,2.010983
28.850000,100.671875,2.010983
28.975000,101.453125,2.010983
29.100000,102.906250,2.010983
