2.750000,84.375000,0.047887
2.727500,85.625000,0.047887
2.610000,89.109375,0.047887
2.597500,91.125000,0.047887
2.595000,91.687500,0.047887
2.592500,93.031250,0.047887
2.592500,94.046875,0.047887
2.595000,95.531250,0.047887
2.597500,97.296875,0.047887
2.605000,97.609375,0.047887
2.612500,98.984375,0.047887
2.617500,101.140625,0.047887
2.625000,102.312500,0.047887
2.632500,103.078125,0.047887
2.632500,89.125000,0.187538
2.625000,90.906250,0.187538
2.622500,92.281250,0.187538
2.620000,93.796875,0.187538
2.617500,95.125000,0.187538
2.620000,96.671875,0.187538
2.622500,97.265625,0.187538
2.625000,99.796875,0.187538
2.630000,99.984375,0.187538
2.637500,101.703125,0.187538
2.647500,103.531250,0.187538
2.650000,103.546875,0.187538
2.665000,105.046875,0.187538
2.650000,88.062500,0.327202
2.627500,90.312500,0.327202
2.620000,91.453125,0.327202
2.617500,91.921875,0.327202
2.617500,94.359375,0.327202
2.617500,95.125000,0.327202
2.617500,97.187500,0.327202
2.622500,97.250000,0.327202
2.630000,98.781250,0.327202
2.632500,100.312500,0.327202
2.640000,101.109375,0.327202
2.650000,102.671875,0.327202
2.717500,82.656250,0.464814
2.737500,83.703125,0.464814
2.742500,85.703125,0.464814
2.587500,87.578125,0.464814
2.582500,88.968750,0.464814
2.580000,90.828125,0.464814
2.577500,92.765625,0.464814
2.577500,94.546875,0.464814
2.575000,95.250000,0.464814
2.577500,96.625000,0.464814
2.582500,97.078125,0.464814
2.590000,99.171875,0.464814
2.597500,99.843750,0.464814
2.605000,101.890625,0.464814
2.612500,102.640625,0.464814
2.622500,104.296875,0.464814
2.600000,105.046875,0.464814
2.677500,86.312500,0.603812
2.617500,87.687500,0.603812
2.592500,89.265625,0.603812
2.585000,90.593750,0.603812
2.585000,91.015625,0.603812
2.590000,92.687500,0.603812
2.592500,94.265625,0.603812
2.592500,96.046875,0.603812
2.595000,97.593750,0.603812
2.602500,98.890625,0.603812
2.602500,99.359375,0.603812
2.607500,100.468750,0.603812
2.620000,101.687500,0.603812
2.622500,103.062500,0.603812
2.605000,104.343750,0.603812
2.720000,86.421875,0.743416
2.590000,88.781250,0.743416
2.585000,89.703125,0.743416
2.587500,92.265625,0.743416
2.592500,93.843750,0.743416
2.590000,95.296875,0.743416
2.587500,95.093750,0.743416
2.592500,97.906250,0.743416
2.595000,98.093750,0.743416
2.597500,99.421875,0.743416
2.605000,101.203125,0.743416
2.620000,101.656250,0.743416
2.622500,103.796875,0.743416
2.585000,105.859375,0.743416
2.525000,106.109375,0.743416
2.695000,85.437500,0.882955
2.592500,88.640625,0.882955
2.585000,89.859375,0.882955
2.585000,91.453125,0.882955
2.590000,92.718750,0.882955
2.590000,93.718750,0.882955
2.587500,95.953125,0.882955
2.590000,96.171875,0.882955
2.600000,98.031250,0.882955
2.600000,99.234375,0.882955
2.605000,100.406250,0.882955
2.617500,102.781250,0.882955
2.617500,103.640625,0.882955
2.600000,104.250000,0.882955
2.765000,82.546875,1.023067
2.755000,84.406250,1.023067
2.677500,86.828125,1.023067
2.617500,87.390625,1.023067
2.592500,89.390625,1.023067
2.590000,90.250000,1.023067
2.587500,90.890625,1.023067
2.590000,93.140625,1.023067
2.592500,94.234375,1.023067
2.587500,94.953125,1.023067
2.590000,96.984375,1.023067
2.600000,97.765625,1.023067
2.600000,100.312500,1.023067
2.605000,101.234375,1.023067
2.617500,102.843750,1.023067
2.620000,103.250000,1.023067
2.617500,104.203125,1.023067
2.632500,87.671875,1.163402
2.620000,89.328125,1.163402
2.615000,90.437500,1.163402
2.612500,92.484375,1.163402
2.615000,93.796875,1.163402
2.617500,94.437500,1.163402
2.615000,95.437500,1.163402
2.620000,97.406250,1.163402
2.625000,99.046875,1.163402
2.630000,100.531250,1.163402
2.637500,100.609375,1.163402
